# Idx, longitude, latitude, start timestamp, duration, start frame, end frame
20,1.762942365966708724e-01,7.232002794600771445e-01,4.008014685999994981e+03,2.000000000000000000e+02,101,105
21,1.789110483004253127e-01,7.477158578952594059e-01,4.200066007999994326e+03,2.000000000000000000e+02,106,110
22,1.824750526047597132e-01,7.715805340069413765e-01,4.400052872999993269e+03,2.000000000000000000e+02,111,115
23,1.879816567607365818e-01,7.892313162991866360e-01,4.600018355999993219e+03,2.000000000000000000e+02,116,120
24,1.910379098751348037e-01,8.084663065000526894e-01,4.803978694999997970e+03,2.000000000000000000e+02,121,125
25,1.966806887746720967e-01,8.381105194947175985e-01,5.004022865999999340e+03,2.000000000000000000e+02,126,130
26,2.027635474717240371e-01,8.629475447467840343e-01,5.204000036999997974e+03,2.000000000000000000e+02,131,135
27,2.056697727144297660e-01,8.700948523036374782e-01,5.403989753999994718e+03,2.000000000000000000e+02,136,140
28,2.037719590140421588e-01,8.807563875933404063e-01,5.608011104999997769e+03,2.000000000000000000e+02,141,145
29,1.954717318316825936e-01,8.993081769183576268e-01,5.808005667999997968e+03,2.000000000000000000e+02,146,150
30,1.988837724626935088e-01,9.235193210958425603e-01,6.007964592999996967e+03,2.000000000000000000e+02,151,155
31,2.017816022251426311e-01,9.460938451469792509e-01,6.200007931999993161e+03,2.000000000000000000e+02,155,161
32,2.666247108973873736e-01,9.635058699639873492e-01,6.412009016999996675e+03,2.000000000000000000e+02,161,165
33,3.607419314295894353e-01,9.634224088309212286e-01,6.600000478999994812e+03,2.000000000000000000e+02,166,170
34,4.143053113531240950e-01,9.583872029995571529e-01,6.800028113999993366e+03,2.000000000000000000e+02,171,175
35,4.169163935095343554e-01,9.601686422410766752e-01,7.004031217999996443e+03,2.000000000000000000e+02,176,180
36,4.278420161737881422e-01,9.574404729668696268e-01,7.204010955999998259e+03,2.000000000000000000e+02,181,185
37,4.453254114395128749e-01,9.524497761322228140e-01,7.404025190999993356e+03,2.000000000000000000e+02,186,190
38,4.655180949171844329e-01,9.441387818164670431e-01,7.604016902999996091e+03,2.000000000000000000e+02,191,195
39,4.848365936457684766e-01,9.304807860905348615e-01,7.808016585999997915e+03,2.000000000000000000e+02,196,200
40,5.026980450528073519e-01,9.162426043924456476e-01,8.008002881000000343e+03,2.000000000000000000e+02,201,205
41,5.159231562505713908e-01,9.103859787719658092e-01,8.208014264999997977e+03,2.000000000000000000e+02,206,210
42,5.214346771549880355e-01,9.115222759555019483e-01,8.400030518999999913e+03,2.000000000000000000e+02,211,215
43,5.178307358215252787e-01,9.165426298607941558e-01,8.600004269999997632e+03,2.000000000000000000e+02,216,220
44,5.148700919440114543e-01,9.195967934662150345e-01,8.800013087999999698e+03,2.000000000000000000e+02,221,225
45,5.102592726838339754e-01,9.230554246832083365e-01,9.000021335999997973e+03,2.000000000000000000e+02,226,230
46,5.063010613033454010e-01,9.253563836197045145e-01,9.204019022999993467e+03,2.000000000000000000e+02,231,235
47,5.033414166364589271e-01,9.286943207653464150e-01,9.403975952999993751e+03,2.000000000000000000e+02,236,240
48,4.824058795287458068e-01,9.444216259303854777e-01,9.603994178999993892e+03,2.000000000000000000e+02,241,245
49,3.846271753421099948e-01,9.717116345139358291e-01,9.804024664999997185e+03,2.000000000000000000e+02,246,250
50,2.717157760742892059e-01,9.754100166224304314e-01,1.000800039999999717e+04,2.000000000000000000e+02,251,255
51,1.721242223526578963e-01,9.658463385651159250e-01,1.020805283899999631e+04,2.000000000000000000e+02,256,260
52,1.166958441971887583e-01,9.467533213899199662e-01,1.040003430999999546e+04,2.000000000000000000e+02,260,265
53,1.016104963076616130e-01,9.326480360505806644e-01,1.060000920099999348e+04,2.000000000000000000e+02,266,270
54,1.080956390582071269e-01,9.247039010471136411e-01,1.080002457699999650e+04,2.000000000000000000e+02,271,275
55,9.955328611230507274e-02,9.224128461941599744e-01,1.100006447099999787e+04,2.000000000000000000e+02,276,280
56,8.855703205001502765e-02,9.167644882648156024e-01,1.120004563399999461e+04,2.000000000000000000e+02,281,285
57,8.294191272364870304e-02,9.085299362533645340e-01,1.140401395599999523e+04,2.000000000000000000e+02,286,290
58,7.002657657965555282e-02,8.907528405144419237e-01,1.160403018699999666e+04,2.000000000000000000e+02,291,295
59,6.662585679742816236e-02,8.609101701081622871e-01,1.180804298500000004e+04,2.000000000000000000e+02,296,300
60,5.972398838252079845e-02,8.256517136794032652e-01,1.200798993599999812e+04,2.000000000000000000e+02,301,305
61,4.494490239792181541e-02,8.027823806203819856e-01,1.220796967299999960e+04,2.000000000000000000e+02,306,310
62,3.907744028012732906e-02,7.978097403136688026e-01,1.240000959099999454e+04,2.000000000000000000e+02,310,316
63,4.038373053380517330e-02,7.867609340631975812e-01,1.260795480799999496e+04,2.000000000000000000e+02,316,321
64,3.274966906986942483e-02,7.652734781954169119e-01,1.281199982199999795e+04,2.000000000000000000e+02,321,326
65,2.188267975393570763e-02,7.455283360890685440e-01,1.301203087799999776e+04,2.000000000000000000e+02,326,330
66,1.003296052168289876e-02,7.171643823409843410e-01,1.320396017599999323e+04,2.000000000000000000e+02,331,335
67,9.967501539547820588e-01,6.920851749310188428e-01,1.340396129699999437e+04,2.000000000000000000e+02,336,340
68,9.865573691675338930e-01,6.738923587269507465e-01,1.360397952299999451e+04,2.000000000000000000e+02,341,345
69,9.827845029422302980e-01,6.639876584676142057e-01,1.380400943899999402e+04,2.000000000000000000e+02,346,350
70,9.767412510936028802e-01,6.594280393644148530e-01,1.400399658899999486e+04,2.000000000000000000e+02,351,355
71,9.732883559237157645e-01,6.583817317303022332e-01,1.420798486799999955e+04,2.000000000000000000e+02,356,360
72,9.698278193874323438e-01,6.560638962066749347e-01,1.440803445599999395e+04,2.000000000000000000e+02,361,365
73,9.652129959908344325e-01,6.490788096846527022e-01,1.460004614899999433e+04,2.000000000000000000e+02,365,370
74,9.525867770071234641e-01,6.391175940960049928e-01,1.480000051199999871e+04,2.000000000000000000e+02,371,376
75,9.384453144313341655e-01,6.280178544700553145e-01,1.501198449099999561e+04,2.000000000000000000e+02,376,380
76,9.222772778624936940e-01,6.222092769732884276e-01,1.520003240399999777e+04,2.000000000000000000e+02,381,385
77,9.090947628367612721e-01,6.131751321152567602e-01,1.540399017699999968e+04,2.000000000000000000e+02,386,390
78,9.002455541851078769e-01,6.013411100766421491e-01,1.560400441199999477e+04,2.000000000000000000e+02,391,395
79,8.986361931964729211e-01,5.918499359087010525e-01,1.580403119099999458e+04,2.000000000000000000e+02,396,400
80,9.002382419368362143e-01,5.859541310672851111e-01,1.600403487799999857e+04,2.000000000000000000e+02,401,405
81,9.042900247441217898e-01,5.812249637731468077e-01,1.620398239899999317e+04,2.000000000000000000e+02,406,410
82,9.100875613847311252e-01,5.788499633119446042e-01,1.640801515399999334e+04,2.000000000000000000e+02,411,415
83,9.190888333081176365e-01,5.801279874340858900e-01,1.660802140599999984e+04,2.000000000000000000e+02,416,420
84,9.229907422753681479e-01,5.824600569067555078e-01,1.680798175699999410e+04,2.000000000000000000e+02,421,425
85,9.280937053129354464e-01,5.845804251627769732e-01,1.700000399799999286e+04,2.000000000000000000e+02,426,430
86,9.337861968276394142e-01,5.819574754505185687e-01,1.720003448399999616e+04,2.000000000000000000e+02,431,435
87,9.383646287314334478e-01,5.801949609484632342e-01,1.740002933199999825e+04,2.000000000000000000e+02,436,440
88,9.440727142941272021e-01,5.784391873443194276e-01,1.760399708399999508e+04,2.000000000000000000e+02,441,445
89,9.465745466814519116e-01,5.775528660789699398e-01,1.780401759100000345e+04,2.000000000000000000e+02,446,450
90,9.482465070290472253e-01,5.777697502778396110e-01,1.800399533299999166e+04,2.000000000000000000e+02,451,455
91,9.514845161127585271e-01,5.758724337956644401e-01,1.820802637699999468e+04,2.000000000000000000e+02,456,460
92,9.544948395993200219e-01,5.729017988119877725e-01,1.840798273699999118e+04,2.000000000000000000e+02,461,465
93,9.571845153784618310e-01,5.691257794480271137e-01,1.860802092000000266e+04,2.000000000000000000e+02,466,470
94,9.625156597565177607e-01,5.668893710820737120e-01,1.880005713199999445e+04,2.000000000000000000e+02,470,476
95,9.659761978607154242e-01,5.667802452883834441e-01,1.901202656999999454e+04,2.000000000000000000e+02,476,481
96,9.685690218471983970e-01,5.648186631504314992e-01,1.921195955099999992e+04,2.000000000000000000e+02,481,485
97,9.761980772017296859e-01,5.624316602544308097e-01,1.940000746400000207e+04,2.000000000000000000e+02,486,490
98,9.866979389249156407e-01,5.608702417960148567e-01,1.960395867899999575e+04,2.000000000000000000e+02,491,495
99,9.938614228405417972e-01,5.624645970171719966e-01,1.980395466799999849e+04,2.000000000000000000e+02,496,500
0,4.063385406015307399e-03,5.411072340228428867e-01,0.000000000000000000e+00,2.000000000000000000e+02,1,5
1,8.552962690169307880e-03,5.319147125186831637e-01,2.040139379999600351e+02,2.000000000000000000e+02,6,10
2,7.616489209642307578e-03,5.410215520029156844e-01,4.039717219999874942e+02,2.000000000000000000e+02,11,15
3,9.946977919392843148e-01,5.675488717304788544e-01,6.040124719999730587e+02,2.000000000000000000e+02,16,20
4,9.658137130947890281e-01,6.199654310054996120e-01,8.039753889999701641e+02,2.000000000000000000e+02,21,25
5,9.423837549931034507e-01,6.401885982942721043e-01,1.007969369999947958e+03,2.000000000000000000e+02,26,30
6,8.973365829935139315e-01,6.733916597571257823e-01,1.208012399999948684e+03,2.000000000000000000e+02,31,35
7,8.717577322342808799e-01,7.026338600020605174e-01,1.411952211999974679e+03,2.000000000000000000e+02,36,40
8,8.577726809980303901e-01,7.228438203094912362e-01,1.611955327999952715e+03,2.000000000000000000e+02,41,46
9,8.399179676410609696e-01,7.546997217937071456e-01,1.811963575999950990e+03,2.000000000000000000e+02,46,50
10,8.302958933016162391e-01,7.875259009352668649e-01,2.004022309999971185e+03,2.000000000000000000e+02,51,55
11,8.216731184707922742e-01,8.041131191603542172e-01,2.204027136999997310e+03,2.000000000000000000e+02,56,60
12,8.123224506237912701e-01,8.051933083917758305e-01,2.404013431999948807e+03,2.000000000000000000e+02,61,65
13,7.940685551056585467e-01,7.553280966931690266e-01,2.608036778999958187e+03,2.000000000000000000e+02,66,70
14,7.705542151694073638e-01,6.380828811633373343e-01,2.803999706999980845e+03,2.000000000000000000e+02,71,75
15,7.386168996529465236e-01,5.557071491058036550e-01,3.007960045999963768e+03,2.000000000000000000e+02,76,80
16,7.062907551448722732e-01,5.141304026531346993e-01,3.207991386999958195e+03,2.000000000000000000e+02,81,85
17,6.932983935974028622e-01,5.092212254457700871e-01,3.408018736999947578e+03,2.000000000000000000e+02,86,90
18,6.738102056294767994e-01,5.017869673815216203e-01,3.607968253999948502e+03,2.000000000000000000e+02,91,95
19,6.358006656582795291e-01,5.003500966809145689e-01,3.811971357999951579e+03,2.000000000000000000e+02,96,100
20,6.074630290408452593e-01,5.321466739043170247e-01,4.004012986999994610e+03,2.000000000000000000e+02,101,106
21,5.955040149905371782e-01,5.739741252791155102e-01,4.212034610999980941e+03,2.000000000000000000e+02,106,110
22,5.890417397608089800e-01,5.948613745482834725e-01,4.403991848999983631e+03,2.000000000000000000e+02,111,115
23,5.886106282049855531e-01,6.145165416491655819e-01,4.604006368999951519e+03,2.000000000000000000e+02,116,120
24,5.754207409622210667e-01,6.304693420573506124e-01,4.804036284999980126e+03,2.000000000000000000e+02,121,125
25,5.500574422027730837e-01,6.511017000596308613e-01,5.007997478999954183e+03,2.000000000000000000e+02,126,130
26,5.102409314321685319e-01,6.583237117096942814e-01,5.208006582000001799e+03,2.000000000000000000e+02,131,135
27,4.746103021896517227e-01,6.387372268342205173e-01,5.408000859999970999e+03,2.000000000000000000e+02,136,140
28,4.691839560795759700e-01,5.669211743280104798e-01,5.611988568999979179e+03,2.000000000000000000e+02,141,145
29,4.732787517399564825e-01,5.245911176742356075e-01,5.811993109999981243e+03,2.000000000000000000e+02,146,150
30,4.784897236421412625e-01,5.044039263364223924e-01,6.004037304999947082e+03,2.000000000000000000e+02,151,155
31,4.901473012670045648e-01,4.937971074387126347e-01,6.203991382999985944e+03,2.000000000000000000e+02,156,160
32,5.910594569382645602e-01,4.765357067137059310e-01,6.403966843999980483e+03,2.000000000000000000e+02,161,165
33,7.572987843576149958e-01,4.535245195272677998e-01,6.603987922000000253e+03,2.000000000000000000e+02,166,170
34,9.440992452353593745e-01,4.640850165569671004e-01,6.803994743999966886e+03,2.000000000000000000e+02,171,175
35,5.537044158078296974e-02,4.959106956103735975e-01,7.003986170999996830e+03,2.000000000000000000e+02,176,180
36,1.364344643005940827e-01,5.217388113723180343e-01,7.207981007999973372e+03,2.000000000000000000e+02,181,185
37,1.947068693542542417e-01,5.452489185493567536e-01,7.407982697999977972e+03,2.000000000000000000e+02,186,190
38,2.406840357542476827e-01,5.644684991062356438e-01,7.612062494999961928e+03,2.000000000000000000e+02,191,195
39,2.797245975955595654e-01,5.806464862543123662e-01,7.807955002999980934e+03,2.000000000000000000e+02,196,200
40,3.255847427455522691e-01,5.912753570145227178e-01,8.011940715999982785e+03,2.000000000000000000e+02,201,206
41,3.614039486272919710e-01,6.112476640713995213e-01,8.211989734000002500e+03,2.000000000000000000e+02,206,210
42,3.842482335776054025e-01,6.424457329681005913e-01,8.403979187999968417e+03,2.000000000000000000e+02,211,215
43,4.013057326119586765e-01,6.558272828926652309e-01,8.603978882999974303e+03,2.000000000000000000e+02,216,220
44,4.260729548654944576e-01,6.819655458850308882e-01,8.803974015999992844e+03,2.000000000000000000e+02,221,225
45,4.454804075601599411e-01,6.888150131871275672e-01,9.003981693999958225e+03,2.000000000000000000e+02,226,230
46,4.582359977207641766e-01,7.218705329328310993e-01,9.203965137999970466e+03,2.000000000000000000e+02,231,235
47,4.749428052918944765e-01,7.351308911051079864e-01,9.407964821000001393e+03,2.000000000000000000e+02,236,240
48,4.882891668868345469e-01,7.376869473682289291e-01,9.608006710999994539e+03,2.000000000000000000e+02,241,245
49,4.945765558467098977e-01,7.078554345721532748e-01,9.811996130999992602e+03,2.000000000000000000e+02,246,250
50,4.860015408207752907e-01,6.360400808766680791e-01,1.001199525499995798e+04,2.000000000000000000e+02,251,255
51,4.715217317080839798e-01,5.840496466009481580e-01,1.020001636799995322e+04,2.000000000000000000e+02,256,260
52,4.513002271953057143e-01,5.554744865737512027e-01,1.040002204999997048e+04,2.000000000000000000e+02,261,265
53,4.322261578525028458e-01,5.560107501743613012e-01,1.060397012999997241e+04,2.000000000000000000e+02,266,270
54,4.254081426600453408e-01,5.587646453495365151e-01,1.080396896899997955e+04,2.000000000000000000e+02,271,275
55,4.199244333872884649e-01,5.932048644556230377e-01,1.100399204199999804e+04,2.000000000000000000e+02,276,280
56,4.189581881133908059e-01,6.681045241588721151e-01,1.120796121999999741e+04,2.000000000000000000e+02,281,285
57,4.134779452362005170e-01,6.996176002987573028e-01,1.140797630999999819e+04,2.000000000000000000e+02,286,290
58,4.075283973207078914e-01,7.170361654094021819e-01,1.160800251899997238e+04,2.000000000000000000e+02,291,295
59,3.865993517293151438e-01,7.213916841063068297e-01,1.180000964999996359e+04,2.000000000000000000e+02,295,300
60,3.302695014095720083e-01,6.873822283834137847e-01,1.201197794899996370e+04,2.000000000000000000e+02,301,305
61,2.816375913873958581e-01,6.578024360369197909e-01,1.221195882699999493e+04,2.000000000000000000e+02,306,310
62,2.556431144621580387e-01,6.386656124978626892e-01,1.240001700299995719e+04,2.000000000000000000e+02,311,315
63,2.326004225500275524e-01,6.217486610733451435e-01,1.260399672899994766e+04,2.000000000000000000e+02,316,320
64,2.088404413411596994e-01,6.047090083556743156e-01,1.280395508399995742e+04,2.000000000000000000e+02,321,325
65,1.923905526467579730e-01,6.000740807951341349e-01,1.300404715199995553e+04,2.000000000000000000e+02,326,330
66,1.805327938498953455e-01,6.030755788693470398e-01,1.320799237999995239e+04,2.000000000000000000e+02,331,335
67,1.762502389748227816e-01,6.064225583624502924e-01,1.340798751399997855e+04,2.000000000000000000e+02,336,340
68,1.706534036081265304e-01,6.048276550229707560e-01,1.360797209799999837e+04,2.000000000000000000e+02,341,345
69,1.394274333768492080e-01,6.079756385864759638e-01,1.381198575100000016e+04,2.000000000000000000e+02,346,350
70,9.438583704057307289e-02,6.169992257919797440e-01,1.400795295599999372e+04,2.000000000000000000e+02,351,355
71,6.937215864074552929e-02,6.185549570350439286e-01,1.421195520499994745e+04,2.000000000000000000e+02,356,361
72,3.773577926552507122e-02,6.102573646329954027e-01,1.441199737999995705e+04,2.000000000000000000e+02,361,366
73,2.554472929411899518e-02,6.182578405773345720e-01,1.461194547099998454e+04,2.000000000000000000e+02,366,370
74,1.272271387100176732e-02,6.334979203499884193e-01,1.480396657199994661e+04,2.000000000000000000e+02,371,375
75,5.267406924891748776e-03,6.414481855939063726e-01,1.500393176999996649e+04,2.000000000000000000e+02,376,380
76,2.401358374083673031e-03,6.452356829960109730e-01,1.520399247699999250e+04,2.000000000000000000e+02,381,385
77,1.167663151783571163e-03,6.336975917808337355e-01,1.540393429599999217e+04,2.000000000000000000e+02,386,390
78,4.644436687870678870e-03,6.234638659977600472e-01,1.560793055799999274e+04,2.000000000000000000e+02,391,395
79,1.659863955264156976e-02,6.048102557188838047e-01,1.580798499199998332e+04,2.000000000000000000e+02,396,400
80,3.962640044919901738e-02,5.775743032714895087e-01,1.601197270099999150e+04,2.000000000000000000e+02,401,405
81,6.329758569270660384e-02,5.538297216952784430e-01,1.620793876499996986e+04,2.000000000000000000e+02,406,410
82,9.155757234978201264e-02,5.359189607688595869e-01,1.641200088599999435e+04,2.000000000000000000e+02,411,416
83,1.411668553808601012e-01,5.255629368368734955e-01,1.661199544899998000e+04,2.000000000000000000e+02,416,420
84,2.024396807098430839e-01,5.344393439617466379e-01,1.680398490399995353e+04,2.000000000000000000e+02,421,426
85,2.322847540450362902e-01,5.412166117784180663e-01,1.701598199699999532e+04,2.000000000000000000e+02,426,430
86,2.555541420154980869e-01,5.398230889126727217e-01,1.720398172699997667e+04,2.000000000000000000e+02,431,435
87,2.754939864852307130e-01,5.321802849593334495e-01,1.740800564399996074e+04,2.000000000000000000e+02,436,440
88,2.938608556898325563e-01,5.211015804516683225e-01,1.760796656499995152e+04,2.000000000000000000e+02,441,445
89,3.062633386281146120e-01,5.154061665158984340e-01,1.780798022999998648e+04,2.000000000000000000e+02,446,450
90,3.146481363946108667e-01,5.094835121233183273e-01,1.800000760299997637e+04,2.000000000000000000e+02,450,455
91,3.237792204588627598e-01,5.039403177971433223e-01,1.821203947899997002e+04,2.000000000000000000e+02,456,460
92,3.360914966752220900e-01,4.946093272788681938e-01,1.841196590299997479e+04,2.000000000000000000e+02,461,465
93,3.745565867644586877e-01,4.878574024122274144e-01,1.860396533599996474e+04,2.000000000000000000e+02,465,470
94,4.047097866884664663e-01,4.919813260314331860e-01,1.880003945499996189e+04,2.000000000000000000e+02,471,475
95,4.272192182164170626e-01,5.164669428447024035e-01,1.900393963699997403e+04,2.000000000000000000e+02,476,480
96,4.475122176152714903e-01,5.514809608125545992e-01,1.920394759999995586e+04,2.000000000000000000e+02,481,485
97,4.554978134785689914e-01,5.913680742413160996e-01,1.940399975299998187e+04,2.000000000000000000e+02,486,490
98,4.634187857338616379e-01,6.261013450721977236e-01,1.960399745299998904e+04,2.000000000000000000e+02,491,495
99,4.623368774242118118e-01,6.550013345623054706e-01,1.980794496199995046e+04,2.000000000000000000e+02,496,500
0,5.006160967631106962e-01,3.900154137790129427e-01,0.000000000000000000e+00,2.000000000000000000e+02,1,5
1,5.007379969165028921e-01,3.901186712469637552e-01,2.000022600000374950e+02,2.000000000000000000e+02,6,10
2,5.010346575113935330e-01,3.910190861188582723e-01,4.000136439999914728e+02,2.000000000000000000e+02,11,15
3,5.024855411505744218e-01,4.054148621652690077e-01,6.040050589999882504e+02,2.000000000000000000e+02,16,20
4,5.057109598583137133e-01,4.498595387600624607e-01,8.040458090000320226e+02,2.000000000000000000e+02,21,25
5,5.063540488405327000e-01,4.833500937116566032e-01,1.004023836000007577e+03,2.000000000000000000e+02,26,30
6,5.170360256676475030e-01,4.981514833543256859e-01,1.208017247000010684e+03,2.000000000000000000e+02,31,35
7,5.390679942422251791e-01,5.009799005544324224e-01,1.408028631000022870e+03,2.000000000000000000e+02,36,40
8,5.627115198316841038e-01,4.979033445418362680e-01,1.600014094000041950e+03,2.000000000000000000e+02,40,46
9,5.820020553946992914e-01,4.923764452977757999e-01,1.808024314000038430e+03,2.000000000000000000e+02,46,50
10,5.966528021112569302e-01,4.869412907288795944e-01,2.000018616000015754e+03,2.000000000000000000e+02,51,55
11,6.078830190490012164e-01,4.815844107707267785e-01,2.200030000000027940e+03,2.000000000000000000e+02,56,60
12,6.135724052900750625e-01,4.780518970735645468e-01,2.404019419000018388e+03,2.000000000000000000e+02,61,65
13,6.192385377875624375e-01,4.786105790872521304e-01,2.604011131000006571e+03,2.000000000000000000e+02,66,70
14,6.240087726975513949e-01,4.771608855698054041e-01,2.803993720000027679e+03,2.000000000000000000e+02,71,75
15,6.257812816511332255e-01,4.751035705813601018e-01,3.004030478000000585e+03,2.000000000000000000e+02,76,80
16,6.259919351140494914e-01,4.725903685487837791e-01,3.203998812000034377e+03,2.000000000000000000e+02,81,85
17,6.262710613875064336e-01,4.716986063541223073e-01,3.407968844000017270e+03,2.000000000000000000e+02,86,90
18,6.257556982052870920e-01,4.714113899657188522e-01,3.607985359999991488e+03,2.000000000000000000e+02,91,95
19,6.240037447276889360e-01,4.701849103302490063e-01,3.807983058999991044e+03,2.000000000000000000e+02,96,100
20,6.226813861023147156e-01,4.694798381278267874e-01,4.000005586000042967e+03,2.000000000000000000e+02,101,105
21,6.222251222267013437e-01,4.705838798831343261e-01,4.200081402999989223e+03,2.000000000000000000e+02,106,111
22,6.215846671606264362e-01,4.713970682980387350e-01,4.411978996000019833e+03,2.000000000000000000e+02,111,115
23,6.209410648723348025e-01,4.723787579837793738e-01,4.600009802000015043e+03,2.000000000000000000e+02,116,120
24,6.207155020734872464e-01,4.733505804525021121e-01,4.803995800000033341e+03,2.000000000000000000e+02,121,125
25,6.203557068229628157e-01,4.738051501357467554e-01,5.003989793000044301e+03,2.000000000000000000e+02,126,130
26,6.199968490028368029e-01,4.746549618897131229e-01,5.203997471000009682e+03,2.000000000000000000e+02,131,135
27,6.197336830890466386e-01,4.755009472408521232e-01,5.408037638000037987e+03,2.000000000000000000e+02,136,140
28,6.193489821023383524e-01,4.758715354038298706e-01,5.607984304000041448e+03,2.000000000000000000e+02,141,145
29,6.191182546752225235e-01,4.759413234782214897e-01,5.800018235000025015e+03,2.000000000000000000e+02,145,150
30,6.191944887894565985e-01,4.759008630247336669e-01,6.000023061999992933e+03,2.000000000000000000e+02,151,155
31,6.191086453113173738e-01,4.760412961185876979e-01,6.200042714000039268e+03,2.000000000000000000e+02,156,160
32,6.189937352715967345e-01,4.758116654658257616e-01,6.404020444000023417e+03,2.000000000000000000e+02,161,165
33,6.192549180795328123e-01,4.750698104741263306e-01,6.600012738000019453e+03,2.000000000000000000e+02,166,170
34,6.193255438718761052e-01,4.748230244130601241e-01,6.804026106000004802e+03,2.000000000000000000e+02,171,175
35,6.197422610652011388e-01,4.747794491528443128e-01,7.004020954000006896e+03,2.000000000000000000e+02,176,180
36,6.238953770006350208e-01,4.776919533104918569e-01,7.208079083000018727e+03,2.000000000000000000e+02,181,185
37,6.355995084000017892e-01,4.790234745939087047e-01,7.404040016000042669e+03,2.000000000000000000e+02,186,190
38,6.506244531989502367e-01,4.804186394523990433e-01,7.608009193000034429e+03,2.000000000000000000e+02,191,195
39,6.619911098499560165e-01,4.793944944000289032e-01,7.807989500000025146e+03,2.000000000000000000e+02,196,200
40,6.738462616543653416e-01,4.714450175362696616e-01,8.000031699000042863e+03,2.000000000000000000e+02,200,205
41,6.869998709000346704e-01,4.673055124013439920e-01,8.200001743000000715e+03,2.000000000000000000e+02,206,210
42,7.019500193254643028e-01,4.687932920821804572e-01,8.400030519000021741e+03,2.000000000000000000e+02,211,215
43,7.161165449385178405e-01,4.686477504639027236e-01,8.600003129000018816e+03,2.000000000000000000e+02,216,220
44,7.406358698098409743e-01,4.713689727990696410e-01,8.804011650000000373e+03,2.000000000000000000e+02,221,225
45,7.547174691238505151e-01,4.623889377968262160e-01,9.004015906999993604e+03,2.000000000000000000e+02,226,230
46,7.715551114453019776e-01,4.668524277538579348e-01,9.203983100000012200e+03,2.000000000000000000e+02,231,235
47,7.993517518015060830e-01,4.766798784862710248e-01,9.403990206999995280e+03,2.000000000000000000e+02,236,240
48,8.147878905105951919e-01,4.748966841354398394e-01,9.604033523000020068e+03,2.000000000000000000e+02,241,245
49,8.238866884123088319e-01,4.750613237201241068e-01,9.807997283000033349e+03,2.000000000000000000e+02,246,250
50,8.316837587288179456e-01,4.729549068987360938e-01,1.000796533100004308e+04,2.000000000000000000e+02,251,256
51,8.555971363866496926e-01,4.756901584923944881e-01,1.021202716699999291e+04,2.000000000000000000e+02,256,261
52,8.609931577125854441e-01,4.800584597367809625e-01,1.041199179400003050e+04,2.000000000000000000e+02,261,266
53,8.667238279885445262e-01,4.791552421099511960e-01,1.061195585100003518e+04,2.000000000000000000e+02,266,271
54,8.748990119686201883e-01,4.776445922311827186e-01,1.081199774100002833e+04,2.000000000000000000e+02,271,275
55,8.804973391061281518e-01,4.809382440092415667e-01,1.100003510500001721e+04,2.000000000000000000e+02,276,280
56,8.839831642369790909e-01,4.863097895861194786e-01,1.120395923600002425e+04,2.000000000000000000e+02,281,285
57,8.854317879207680431e-01,4.805427762900162936e-01,1.140401110400003381e+04,2.000000000000000000e+02,286,290
58,8.861413403402805811e-01,4.845403197487688773e-01,1.160403132700000424e+04,2.000000000000000000e+02,291,295
59,8.932787696073465344e-01,4.990859414713236797e-01,1.180800249899999471e+04,2.000000000000000000e+02,296,300
60,8.992693233133294273e-01,4.913610998220102610e-01,1.200799022000003606e+04,2.000000000000000000e+02,301,305
61,9.058422910123893335e-01,4.859163266469277431e-01,1.220001730800000951e+04,2.000000000000000000e+02,305,310
62,9.109450590638598078e-01,4.831577499158334899e-01,1.240004266199999256e+04,2.000000000000000000e+02,311,316
63,9.046350723670188998e-01,4.730883519699248252e-01,1.261199556499999017e+04,2.000000000000000000e+02,316,321
64,8.916243320775314452e-01,4.694116347129193567e-01,1.281204971400002250e+04,2.000000000000000000e+02,321,325
65,8.847219010058362532e-01,4.787055031846304542e-01,1.300403061600000365e+04,2.000000000000000000e+02,326,330
66,8.885706297652267160e-01,4.864747562455603580e-01,1.320399952000001213e+04,2.000000000000000000e+02,331,335
67,8.921033848453666648e-01,4.842916439765324599e-01,1.340401090400002431e+04,2.000000000000000000e+02,336,340
68,8.991540454950828209e-01,4.828378172017324665e-01,1.360398436900001252e+04,2.000000000000000000e+02,341,345
69,9.107108945761839269e-01,4.858266584901472784e-01,1.380801826500002062e+04,2.000000000000000000e+02,346,350
70,9.194946595604301942e-01,4.875812545077876647e-01,1.400801853000000119e+04,2.000000000000000000e+02,351,355
71,9.218121628548048285e-01,4.903412008450309667e-01,1.420797545900003752e+04,2.000000000000000000e+02,356,360
72,9.198140183846320594e-01,4.889730877170694878e-01,1.440005557600001339e+04,2.000000000000000000e+02,361,365
73,9.091694671965843133e-01,4.872109284363714821e-01,1.460001307600003202e+04,2.000000000000000000e+02,366,370
74,8.797798315166983629e-01,4.806332284844768710e-01,1.480000792400003411e+04,2.000000000000000000e+02,371,376
75,8.353003621304857518e-01,4.748506059846772098e-01,1.501200387700001011e+04,2.000000000000000000e+02,376,380
76,7.826799336513885486e-01,4.882908635701918021e-01,1.520399048100004438e+04,2.000000000000000000e+02,381,385
77,7.264473372499395953e-01,4.921800855147780984e-01,1.540398846500000218e+04,2.000000000000000000e+02,386,390
